,date,home_team,away_team,home_pitcher_curr_era,home_pitcher_prev_era,home_pitcher_prev_ip,away_pitcher_curr_era,away_pitcher_prev_era,away_pitcher_prev_ip,home_team_curr_win_pct,home_team_prev_win_pct,home_team_curr_fir_avg,home_team_prev_fir_avg,home_team_curr_slg,home_team_prev_slg,away_team_curr_win_pct,away_team_prev_win_pct,away_team_curr_fir_avg,away_team_prev_fir_avg,away_team_curr_slg,away_team_prev_slg,fir_result
489,20180521,MIL,ARI,3.97,2.74,141.1,3.46,3.18,209.1,0.609,0.531,0.3829787234042553,0.7037037037037037,0.415,0.436,0.556,0.574,0.5434782608695652,0.6666666666666666,0.385,0.452,1
490,20180521,TEX,NYY,2.82,5.17,80.0,4.86,4.74,178.1,0.38299999999999995,0.48100000000000004,0.25,0.6604938271604939,0.392,0.433,0.69,0.562,0.7234042553191491,0.5740740740740741,0.45299999999999996,0.451,0
491,20180521,CWS,BAL,5.29,5.63,70.1,4.83,3.4,166.2,0.28600000000000003,0.414,0.5333333333333333,0.5925925925925926,0.409,0.423,0.311,0.46299999999999997,0.4130434782608696,0.5617283950617284,0.40700000000000003,0.439,0
492,20180521,MIN,DET,4.05,3.89,145.2,5.94,5.94,33.1,0.439,0.525,0.5909090909090909,0.5370370370370371,0.40399999999999997,0.43799999999999994,0.444,0.395,0.4791666666666667,0.4753086419753086,0.418,0.43,1
493,20180521,STL,KC,2.63,6.0,0.0,4.98,5.38,154.0,0.5579999999999999,0.512,0.4,0.4506172839506173,0.397,0.43200000000000005,0.311,0.494,0.8695652173913043,0.3765432098765432,0.39,0.423,0
494,20180521,LAD,COL,2.67,6.0,9.1,5.36,4.39,162.0,0.42200000000000004,0.642,0.5434782608695652,0.5679012345679012,0.39,0.444,0.5429999999999999,0.537,0.7872340425531915,0.5987654320987654,0.397,0.452,0
495,20180522,PHI,ATL,4.37,5.12,72.0,5.05,3.98,92.2,0.591,0.40700000000000003,0.7021276595744681,0.5123456790123457,0.40399999999999997,0.415,0.622,0.444,0.8333333333333334,0.4876543209876543,0.44299999999999995,0.42100000000000004,0
496,20180522,WAS,SD,2.2,6.97,51.2,8.14,6.0,0.0,0.5329999999999999,0.599,0.7708333333333334,0.654320987654321,0.397,0.457,0.41700000000000004,0.43799999999999994,0.4489795918367347,0.5,0.37200000000000005,0.39899999999999997,0
497,20180522,CHC,CLE,3.14,4.68,154.0,2.59,4.19,176.1,0.568,0.568,0.8260869565217391,0.6234567901234568,0.43799999999999994,0.44799999999999995,0.489,0.63,0.8444444444444444,0.6419753086419753,0.431,0.45399999999999996,0
498,20180522,TOR,LAA,4.15,3.53,145.1,3.47,2.28,27.2,0.46799999999999997,0.469,0.3191489361702128,0.5740740740740741,0.418,0.419,0.5529999999999999,0.494,0.5744680851063829,0.462962962962963,0.43,0.40399999999999997,1
499,20180522,TB,BOS,5.2,3.43,86.2,2.29,2.9,214.1,0.489,0.494,0.6,0.5246913580246914,0.41200000000000003,0.42700000000000005,0.6809999999999999,0.574,0.6382978723404256,0.5246913580246914,0.47200000000000003,0.414,0
500,20180522,NYM,MIA,5.92,5.21,86.1,4.22,6.0,18.2,0.5479999999999999,0.43200000000000005,0.5217391304347826,0.6666666666666666,0.39899999999999997,0.43799999999999994,0.37,0.475,0.5957446808510638,0.7716049382716049,0.35200000000000004,0.441,0
501,20180522,CIN,PIT,6.7,6.7,92.2,3.97,4.44,133.2,0.33299999999999996,0.42,0.4375,0.6790123456790124,0.37799999999999995,0.43700000000000006,0.565,0.46299999999999997,0.5434782608695652,0.6172839506172839,0.429,0.395,1
502,20180522,MIL,ARI,3.63,3.94,180.1,4.06,6.0,0.0,0.596,0.531,0.4166666666666667,0.7037037037037037,0.413,0.436,0.5429999999999999,0.574,0.5531914893617021,0.6666666666666666,0.381,0.452,0
503,20180522,TEX,NYY,3.48,4.2,148.0,4.26,6.0,14.1,0.375,0.48100000000000004,0.24489795918367346,0.6604938271604939,0.387,0.433,0.698,0.562,0.7083333333333334,0.5740740740740741,0.462,0.451,1
504,20180522,CWS,BAL,4.88,5.23,117.0,3.88,4.68,186.2,0.302,0.414,0.5217391304347826,0.5925925925925926,0.408,0.423,0.304,0.46299999999999997,0.40425531914893614,0.5617283950617284,0.405,0.439,0
505,20180522,MIN,DET,7.47,3.43,186.1,3.19,5.4,135.0,0.452,0.525,0.5777777777777777,0.5370370370370371,0.401,0.43799999999999994,0.435,0.395,0.4897959183673469,0.4753086419753086,0.41700000000000004,0.43,0
506,20180522,HOU,SF,1.75,4.26,203.0,4.88,6.0,0.0,0.625,0.623,0.3958333333333333,0.5987654320987654,0.41200000000000003,0.485,0.5,0.395,0.5625,0.462962962962963,0.419,0.386,0
507,20180522,STL,KC,4.37,3.88,60.1,6.28,5.29,180.1,0.568,0.512,0.39130434782608703,0.4506172839506173,0.39899999999999997,0.43200000000000005,0.304,0.494,0.851063829787234,0.3765432098765432,0.386,0.423,1
508,20180522,OAK,SEA,2.79,8.22,23.0,6.0,2.53,32.0,0.532,0.46299999999999997,0.5531914893617021,0.5679012345679012,0.436,0.439,0.5870000000000001,0.48100000000000004,0.5869565217391305,0.5,0.434,0.42700000000000005,0
509,20180522,LAD,COL,3.41,3.41,34.1,3.27,5.05,51.2,0.435,0.642,0.5319148936170213,0.5679012345679012,0.39399999999999996,0.444,0.532,0.537,0.7708333333333334,0.5987654320987654,0.397,0.452,1
510,20180523,MIL,ARI,4.72,3.42,81.2,3.78,3.37,155.0,0.604,0.531,0.4081632653061225,0.7037037037037037,0.415,0.436,0.532,0.574,0.5416666666666666,0.6666666666666666,0.37799999999999995,0.452,1
511,20180523,MIN,DET,3.96,5.07,158.0,4.35,3.83,164.2,0.465,0.525,0.5652173913043478,0.5370370370370371,0.401,0.43799999999999994,0.426,0.395,0.48,0.4753086419753086,0.414,0.43,1
512,20180523,STL,KC,3.08,3.98,171.2,3.51,4.58,98.1,0.578,0.512,0.40425531914893614,0.4506172839506173,0.40299999999999997,0.43200000000000005,0.298,0.494,0.8333333333333334,0.3765432098765432,0.381,0.423,0
513,20180523,HOU,SF,1.05,1.06,34.0,6.3,4.42,207.2,0.625,0.623,0.3877551020408163,0.5987654320987654,0.41200000000000003,0.485,0.5,0.395,0.5510204081632653,0.462962962962963,0.419,0.386,0
514,20180523,WAS,SD,6.0,6.0,15.1,3.52,7.71,49.0,0.5429999999999999,0.599,0.7551020408163265,0.654320987654321,0.409,0.457,0.408,0.43799999999999994,0.44,0.5,0.37,0.39899999999999997,0
515,20180523,PHI,ATL,2.82,3.53,168.1,4.91,4.91,29.1,0.6,0.40700000000000003,0.6875,0.5123456790123457,0.406,0.415,0.609,0.444,0.8163265306122449,0.4876543209876543,0.43700000000000006,0.42100000000000004,0
516,20180523,TEX,NYY,3.43,5.28,90.1,2.4,3.69,148.2,0.36700000000000005,0.48100000000000004,0.3,0.6604938271604939,0.38799999999999996,0.433,0.705,0.562,0.6938775510204082,0.5740740740740741,0.47100000000000003,0.451,1
517,20180523,TOR,LAA,4.47,4.25,36.0,2.88,4.55,85.0,0.46799999999999997,0.469,0.4166666666666667,0.5740740740740741,0.418,0.419,0.5529999999999999,0.494,0.5625,0.462962962962963,0.43,0.40399999999999997,0
518,20180523,TB,BOS,5.01,4.12,201.0,4.38,3.38,74.2,0.489,0.494,0.5869565217391305,0.5246913580246914,0.41200000000000003,0.42700000000000005,0.6809999999999999,0.574,0.625,0.5246913580246914,0.47200000000000003,0.414,0
519,20180523,NYM,MIA,1.75,3.53,201.1,3.6,4.26,181.2,0.5579999999999999,0.43200000000000005,0.5106382978723404,0.6666666666666666,0.39799999999999996,0.43799999999999994,0.36200000000000004,0.475,0.5833333333333334,0.7716049382716049,0.35,0.441,0
520,20180523,CIN,PIT,6.11,6.43,91.0,4.53,4.35,157.1,0.33299999999999996,0.42,0.4693877551020408,0.6790123456790124,0.37799999999999995,0.43700000000000006,0.565,0.46299999999999997,0.5319148936170213,0.6172839506172839,0.429,0.395,1
521,20180523,CHC,CLE,2.52,4.33,180.2,6.0,6.0,0.0,0.568,0.568,0.8085106382978723,0.6234567901234568,0.43799999999999994,0.44799999999999995,0.489,0.63,0.8260869565217391,0.6419753086419753,0.431,0.45399999999999996,0
522,20180523,CWS,BAL,7.71,7.71,70.0,6.56,3.66,179.1,0.295,0.414,0.5106382978723404,0.5925925925925926,0.408,0.423,0.319,0.46299999999999997,0.3958333333333333,0.5617283950617284,0.406,0.439,0
523,20180523,OAK,SEA,6.11,6.11,91.1,4.08,5.4,36.2,0.532,0.46299999999999997,0.5416666666666666,0.5679012345679012,0.436,0.439,0.5870000000000001,0.48100000000000004,0.5744680851063829,0.5,0.434,0.42700000000000005,0
524,20180523,LAD,COL,3.89,4.22,134.1,3.17,4.04,156.0,0.426,0.642,0.5625,0.5679012345679012,0.392,0.444,0.542,0.537,0.7551020408163265,0.5987654320987654,0.39399999999999996,0.452,0
525,20180524,CIN,PIT,5.61,3.12,89.1,4.79,4.14,187.0,0.34700000000000003,0.42,0.46,0.6790123456790124,0.38,0.43700000000000006,0.5529999999999999,0.46299999999999997,0.5625,0.6172839506172839,0.428,0.395,0
526,20180524,TOR,LAA,5.15,4.98,186.0,4.45,6.0,0.0,0.479,0.469,0.4081632653061225,0.5740740740740741,0.41700000000000004,0.419,0.542,0.494,0.5510204081632653,0.462962962962963,0.426,0.40399999999999997,0
527,20180524,CWS,BAL,6.42,2.38,45.1,4.7,4.24,169.2,0.311,0.414,0.5,0.5925925925925926,0.41,0.423,0.312,0.46299999999999997,0.3877551020408163,0.5617283950617284,0.40399999999999997,0.439,1
528,20180524,OAK,SEA,6.0,6.0,7.1,5.53,4.36,86.2,0.521,0.46299999999999997,0.5306122448979592,0.5679012345679012,0.43200000000000005,0.439,0.596,0.48100000000000004,0.5625,0.5,0.43,0.42700000000000005,1
529,20180524,CLE,HOU,2.87,3.11,121.2,1.94,3.62,146.2,0.5,0.63,0.8085106382978723,0.6419753086419753,0.43200000000000005,0.45399999999999996,0.633,0.623,0.38,0.5987654320987654,0.415,0.485,0
530,20180524,TB,BOS,3.07,4.04,129.1,3.39,4.65,203.1,0.478,0.494,0.5744680851063829,0.5246913580246914,0.41100000000000003,0.42700000000000005,0.688,0.574,0.6122448979591837,0.5246913580246914,0.47200000000000003,0.414,1
531,20180524,TEX,KC,4.67,4.67,69.1,6.88,3.75,151.1,0.38,0.48100000000000004,0.29411764705882354,0.6604938271604939,0.389,0.433,0.312,0.494,0.8163265306122449,0.3765432098765432,0.38299999999999995,0.423,0
532,20180524,MIL,NYM,4.24,3.9,191.1,4.42,6.08,66.2,0.612,0.531,0.42,0.7037037037037037,0.41100000000000003,0.436,0.545,0.43200000000000005,0.5,0.6666666666666666,0.39399999999999996,0.43799999999999994,0
533,20180525,CHC,SF,3.4,3.03,139.2,4.94,6.53,135.0,0.5429999999999999,0.568,0.7916666666666666,0.6234567901234568,0.433,0.44799999999999995,0.48,0.395,0.54,0.462962962962963,0.41600000000000004,0.386,1
534,20180525,NYY,LAA,2.35,2.98,193.1,3.35,7.06,21.2,0.674,0.562,0.74,0.5740740740740741,0.47700000000000004,0.451,0.551,0.494,0.54,0.462962962962963,0.42200000000000004,0.40399999999999997,0
535,20180525,PIT,STL,4.77,4.77,109.1,6.0,6.0,17.1,0.562,0.46299999999999997,0.5510204081632653,0.6172839506172839,0.428,0.395,0.5529999999999999,0.512,0.3958333333333333,0.4506172839506173,0.39799999999999996,0.43200000000000005,0
536,20180525,PHI,TOR,6.3,6.3,64.1,6.0,6.0,12.0,0.596,0.40700000000000003,0.6734693877551021,0.5123456790123457,0.402,0.415,0.469,0.469,0.4,0.5740740740740741,0.42,0.419,1
537,20180525,BOS,ATL,4.12,4.19,137.1,4.17,4.54,188.1,0.6940000000000001,0.574,0.6,0.5246913580246914,0.46799999999999997,0.414,0.604,0.444,0.8,0.4876543209876543,0.434,0.42100000000000004,0
538,20180525,TB,BAL,1.47,1.47,30.2,6.0,6.0,0.0,0.46799999999999997,0.494,0.6041666666666666,0.5246913580246914,0.406,0.42700000000000005,0.306,0.46299999999999997,0.48,0.5617283950617284,0.4,0.439,1
539,20180525,DET,CWS,4.57,5.28,153.1,2.98,4.53,47.2,0.429,0.395,0.4901960784313725,0.4753086419753086,0.41100000000000003,0.43,0.326,0.414,0.4897959183673469,0.5925925925925926,0.415,0.423,1
540,20180525,CLE,HOU,2.36,2.18,210.2,3.43,2.9,145.2,0.511,0.63,0.7916666666666666,0.6419753086419753,0.43,0.45399999999999996,0.64,0.623,0.3725490196078432,0.5987654320987654,0.41200000000000003,0.485,0
541,20180525,MIA,WAS,4.55,3.82,169.2,1.78,2.51,200.2,0.38799999999999996,0.475,0.5714285714285714,0.7716049382716049,0.35100000000000003,0.441,0.542,0.599,0.74,0.654320987654321,0.40700000000000003,0.457,0
542,20180525,TEX,KC,5.59,2.55,77.2,6.15,6.0,18.0,0.392,0.48100000000000004,0.28846153846153844,0.6604938271604939,0.39299999999999996,0.433,0.327,0.494,0.8,0.3765432098765432,0.38299999999999995,0.423,1
543,20180525,MIL,NYM,2.98,5.12,70.1,2.91,2.97,30.1,0.62,0.531,0.4117647058823529,0.7037037037037037,0.413,0.436,0.5329999999999999,0.43200000000000005,0.4897959183673469,0.6666666666666666,0.392,0.43799999999999994,0
544,20180525,COL,CIN,5.17,3.67,110.1,5.44,4.45,87.0,0.52,0.537,0.74,0.5987654320987654,0.389,0.452,0.34,0.42,0.4509803921568628,0.6790123456790124,0.38,0.43700000000000006,1
545,20180525,OAK,ARI,2.71,4.37,158.2,2.6,4.08,189.2,0.51,0.46299999999999997,0.6,0.5679012345679012,0.426,0.439,0.51,0.574,0.5306122448979592,0.6666666666666666,0.374,0.452,1
546,20180525,SEA,MIN,3.3,2.98,136.0,1.66,6.0,0.0,0.604,0.48100000000000004,0.5714285714285714,0.5,0.426,0.42700000000000005,0.467,0.525,0.5744680851063829,0.5370370370370371,0.4,0.43799999999999994,1
547,20180525,LAD,SD,2.08,3.75,74.1,4.87,4.79,197.1,0.449,0.642,0.5510204081632653,0.5679012345679012,0.392,0.444,0.41200000000000003,0.43799999999999994,0.4313725490196079,0.5,0.369,0.39899999999999997,1
548,20180526,BOS,ATL,5.97,3.32,173.2,2.39,4.32,100.0,0.68,0.574,0.5882352941176471,0.5246913580246914,0.466,0.414,0.604,0.444,0.7843137254901961,0.4876543209876543,0.434,0.42100000000000004,0
549,20180526,OAK,ARI,3.3,3.14,43.0,6.0,6.0,7.1,0.52,0.46299999999999997,0.5882352941176471,0.5679012345679012,0.423,0.439,0.51,0.574,0.54,0.6666666666666666,0.374,0.452,1
550,20180526,TEX,KC,3.51,5.17,80.0,5.3,5.38,154.0,0.385,0.48100000000000004,0.3018867924528302,0.6604938271604939,0.39,0.433,0.34,0.494,0.8235294117647058,0.3765432098765432,0.382,0.423,0
551,20180526,PIT,STL,3.05,4.13,150.1,2.31,6.33,21.1,0.551,0.46299999999999997,0.54,0.6172839506172839,0.428,0.395,0.5529999999999999,0.512,0.3877551020408163,0.4506172839506173,0.39799999999999996,0.43200000000000005,1
552,20180526,PHI,TOR,2.37,3.54,168.0,6.75,4.82,37.1,0.596,0.40700000000000003,0.66,0.5123456790123457,0.402,0.415,0.46,0.469,0.4509803921568628,0.5740740740740741,0.418,0.419,0
553,20180526,TB,BAL,5.85,5.85,20.0,4.72,3.4,166.2,0.479,0.494,0.5918367346938775,0.5246913580246914,0.405,0.42700000000000005,0.32,0.46299999999999997,0.4901960784313725,0.5617283950617284,0.401,0.439,1
554,20180526,DET,CWS,3.42,6.0,14.1,5.17,5.63,70.1,0.429,0.395,0.4807692307692308,0.4753086419753086,0.41100000000000003,0.43,0.319,0.414,0.52,0.5925925925925926,0.41100000000000003,0.423,1
555,20180526,MIL,NYM,3.86,2.74,141.1,4.16,4.16,179.2,0.608,0.531,0.40384615384615385,0.7037037037037037,0.409,0.436,0.5429999999999999,0.43200000000000005,0.48,0.6666666666666666,0.395,0.43799999999999994,1
556,20180526,MIA,WAS,6.55,3.82,33.0,3.39,4.67,181.1,0.38799999999999996,0.475,0.56,0.7716049382716049,0.35100000000000003,0.441,0.542,0.599,0.7254901960784313,0.654320987654321,0.40700000000000003,0.457,0
557,20180526,CLE,HOU,3.64,3.28,200.0,3.2,4.25,118.2,0.5,0.63,0.7755102040816326,0.6419753086419753,0.426,0.45399999999999996,0.647,0.623,0.36538461538461536,0.5987654320987654,0.415,0.485,0
558,20180526,NYY,LAA,5.48,3.72,65.1,2.13,6.0,0.0,0.674,0.562,0.7254901960784313,0.5740740740740741,0.47700000000000004,0.451,0.56,0.494,0.5294117647058824,0.462962962962963,0.42700000000000005,0.40399999999999997,1
559,20180526,CHC,SF,4.47,3.74,84.1,4.92,3.88,62.2,0.5429999999999999,0.568,0.7959183673469388,0.6234567901234568,0.433,0.44799999999999995,0.48,0.395,0.5294117647058824,0.462962962962963,0.41600000000000004,0.386,0
560,20180526,COL,CIN,4.74,4.81,86.0,4.53,2.7,20.0,0.52,0.537,0.7450980392156863,0.5987654320987654,0.389,0.452,0.353,0.42,0.4807692307692308,0.6790123456790124,0.381,0.43700000000000006,1
561,20180526,SEA,MIN,2.65,4.5,68.0,3.17,4.14,143.1,0.5920000000000001,0.48100000000000004,0.58,0.5,0.424,0.42700000000000005,0.467,0.525,0.5625,0.5370370370370371,0.4,0.43799999999999994,0
562,20180526,LAD,SD,3.32,2.72,152.1,3.11,9.39,23.0,0.449,0.642,0.6,0.5679012345679012,0.392,0.444,0.41200000000000003,0.43799999999999994,0.4230769230769231,0.5,0.369,0.39899999999999997,1
563,20180527,BOS,ATL,2.17,2.9,214.1,2.72,4.79,154.0,0.6859999999999999,0.574,0.5769230769230769,0.5246913580246914,0.47,0.414,0.5920000000000001,0.444,0.7692307692307693,0.4876543209876543,0.431,0.42100000000000004,0
564,20180527,NYY,LAA,5.08,4.74,178.1,3.31,2.28,27.2,0.6809999999999999,0.562,0.75,0.5740740740740741,0.474,0.451,0.5489999999999999,0.494,0.5384615384615384,0.462962962962963,0.425,0.40399999999999997,0
565,20180527,TB,BAL,1.47,1.47,30.2,3.48,4.68,186.2,0.469,0.494,0.62,0.5246913580246914,0.40299999999999997,0.42700000000000005,0.33299999999999996,0.46299999999999997,0.4807692307692308,0.5617283950617284,0.4,0.439,1
566,20180527,DET,CWS,5.94,5.94,33.1,4.62,5.23,117.0,0.44,0.395,0.5094339622641509,0.4753086419753086,0.41200000000000003,0.43,0.312,0.414,0.5098039215686274,0.5925925925925926,0.41100000000000003,0.423,0
567,20180527,CLE,HOU,2.35,4.19,176.1,1.86,4.26,203.0,0.49,0.63,0.76,0.6419753086419753,0.425,0.45399999999999996,0.654,0.623,0.3584905660377358,0.5987654320987654,0.42,0.485,1
568,20180527,MIA,WAS,6.0,6.0,0.0,3.36,2.57,175.1,0.38,0.475,0.5490196078431373,0.7716049382716049,0.35200000000000004,0.441,0.551,0.599,0.7115384615384616,0.654320987654321,0.409,0.457,0
569,20180527,PIT,STL,4.56,4.44,133.2,2.24,6.0,0.0,0.56,0.46299999999999997,0.5490196078431373,0.6172839506172839,0.431,0.395,0.542,0.512,0.4,0.4506172839506173,0.397,0.43200000000000005,1
570,20180527,PHI,TOR,3.23,5.89,133.0,3.97,3.53,145.1,0.583,0.40700000000000003,0.6470588235294118,0.5123456790123457,0.40399999999999997,0.415,0.47100000000000003,0.469,0.4423076923076923,0.5740740740740741,0.42,0.419,0
571,20180527,MIL,NYM,3.32,3.94,180.1,5.32,5.21,86.1,0.615,0.531,0.4528301886792453,0.7037037037037037,0.408,0.436,0.532,0.43200000000000005,0.5294117647058824,0.6666666666666666,0.395,0.43799999999999994,1
572,20180527,TEX,KC,3.38,4.2,148.0,5.7,5.29,180.1,0.396,0.48100000000000004,0.2962962962962963,0.6604938271604939,0.397,0.433,0.33299999999999996,0.494,0.8076923076923077,0.3765432098765432,0.384,0.423,1
573,20180527,COL,CIN,4.8,4.39,162.0,6.7,6.7,92.2,0.529,0.537,0.7307692307692307,0.5987654320987654,0.391,0.452,0.34600000000000003,0.42,0.490566037735849,0.6790123456790124,0.381,0.43700000000000006,1
574,20180527,OAK,ARI,7.03,7.03,32.0,3.71,3.18,209.1,0.51,0.46299999999999997,0.5961538461538461,0.5679012345679012,0.42100000000000004,0.439,0.52,0.574,0.5294117647058824,0.6666666666666666,0.37799999999999995,0.452,0
575,20180527,SEA,MIN,5.46,2.53,32.0,3.82,3.89,145.2,0.6,0.48100000000000004,0.5686274509803921,0.5,0.42,0.42700000000000005,0.457,0.525,0.5510204081632653,0.5370370370370371,0.396,0.43799999999999994,0
576,20180527,LAD,SD,2.38,6.0,9.1,5.45,5.45,34.2,0.46,0.642,0.6078431372549019,0.5679012345679012,0.392,0.444,0.40399999999999997,0.43799999999999994,0.4150943396226415,0.5,0.36700000000000005,0.39899999999999997,0
577,20180527,CHC,SF,3.74,4.68,154.0,4.37,4.78,163.2,0.5529999999999999,0.568,0.78,0.6234567901234568,0.431,0.44799999999999995,0.47100000000000003,0.395,0.5192307692307693,0.462962962962963,0.41200000000000003,0.386,1
578,20180528,NYY,HOU,5.59,6.0,14.1,1.08,1.06,34.0,0.667,0.562,0.7358490566037735,0.5740740740740741,0.474,0.451,0.642,0.623,0.35185185185185186,0.5987654320987654,0.42200000000000004,0.485,0
579,20180528,BOS,TOR,4.08,3.38,74.2,4.07,4.25,36.0,0.6920000000000001,0.574,0.5660377358490566,0.5246913580246914,0.47100000000000003,0.414,0.462,0.469,0.4339622641509434,0.5740740740740741,0.415,0.419,1
580,20180528,BAL,WAS,7.32,3.66,179.1,2.26,2.96,201.0,0.327,0.46299999999999997,0.5283018867924528,0.5617283950617284,0.397,0.439,0.56,0.599,0.6981132075471698,0.654320987654321,0.41,0.457,0
581,20180528,DET,LAA,3.29,5.4,135.0,3.11,4.55,85.0,0.431,0.395,0.5,0.4753086419753086,0.414,0.43,0.5579999999999999,0.494,0.5283018867924528,0.462962962962963,0.428,0.40399999999999997,0
582,20180528,PIT,CHC,4.2,4.35,157.1,5.33,3.17,130.2,0.5489999999999999,0.46299999999999997,0.5384615384615384,0.6172839506172839,0.429,0.395,0.542,0.568,0.8235294117647058,0.6234567901234568,0.43200000000000005,0.44799999999999995,0
583,20180528,ATL,NYM,3.81,3.81,26.0,1.54,3.53,201.1,0.58,0.444,0.7547169811320755,0.4876543209876543,0.433,0.42100000000000004,0.521,0.43200000000000005,0.5192307692307693,0.6666666666666666,0.397,0.43799999999999994,1
584,20180528,MIL,STL,4.56,3.42,81.2,4.31,3.88,60.1,0.623,0.531,0.462962962962963,0.7037037037037037,0.418,0.436,0.551,0.512,0.4117647058823529,0.4506172839506173,0.39899999999999997,0.43200000000000005,0
585,20180528,OAK,TB,2.75,8.22,23.0,4.68,4.12,201.0,0.519,0.46299999999999997,0.5849056603773585,0.5679012345679012,0.423,0.439,0.48,0.494,0.6274509803921569,0.5246913580246914,0.406,0.42700000000000005,0
586,20180528,CLE,CWS,6.0,6.0,0.0,7.71,7.71,70.0,0.5,0.63,0.7843137254901961,0.6419753086419753,0.43,0.45399999999999996,0.327,0.414,0.5,0.5925925925925926,0.41700000000000004,0.423,1
587,20180528,ARI,CIN,3.77,6.0,0.0,6.21,6.43,91.0,0.51,0.574,0.5192307692307693,0.6666666666666666,0.373,0.452,0.358,0.42,0.5,0.6790123456790124,0.384,0.43700000000000006,0
588,20180528,SD,MIA,6.67,6.0,0.0,3.83,6.0,18.2,0.415,0.43799999999999994,0.4074074074074074,0.5,0.373,0.39899999999999997,0.373,0.475,0.5384615384615384,0.7716049382716049,0.35100000000000003,0.441,1
589,20180528,SEA,TEX,3.54,5.4,36.2,4.22,5.28,90.1,0.608,0.48100000000000004,0.5576923076923077,0.5,0.42200000000000004,0.42700000000000005,0.40700000000000003,0.48100000000000004,0.2909090909090909,0.6604938271604939,0.39899999999999997,0.433,0
590,20180528,ATL,NYM,4.67,3.98,92.2,6.0,6.0,0.0,0.58,0.444,0.7547169811320755,0.4876543209876543,0.433,0.42100000000000004,0.521,0.43200000000000005,0.5192307692307693,0.6666666666666666,0.397,0.43799999999999994,1
591,20180528,COL,SF,3.3,5.05,51.2,5.68,6.0,0.0,0.519,0.537,0.7735849056603774,0.5987654320987654,0.39299999999999996,0.452,0.48100000000000004,0.395,0.5660377358490566,0.462962962962963,0.415,0.386,1
592,20180528,KC,MIN,3.52,4.58,98.1,6.34,3.43,186.1,0.327,0.494,0.8301886792452831,0.3765432098765432,0.381,0.423,0.447,0.525,0.54,0.5370370370370371,0.392,0.43799999999999994,0
593,20180528,LAD,PHI,3.41,3.41,34.1,4.18,5.12,72.0,0.451,0.642,0.5961538461538461,0.5679012345679012,0.39299999999999996,0.444,0.5920000000000001,0.40700000000000003,0.6346153846153846,0.5123456790123457,0.40399999999999997,0.415,1
594,20180529,CLE,CWS,3.32,3.11,121.2,7.53,2.38,45.1,0.51,0.63,0.7692307692307693,0.6419753086419753,0.431,0.45399999999999996,0.32,0.414,0.5094339622641509,0.5925925925925926,0.415,0.423,1
595,20180529,PIT,CHC,6.0,6.0,0.0,2.37,4.33,180.2,0.5379999999999999,0.46299999999999997,0.5283018867924528,0.6172839506172839,0.426,0.395,0.551,0.568,0.8076923076923077,0.6234567901234568,0.436,0.44799999999999995,1
596,20180529,NYY,HOU,3.55,3.69,148.2,2.04,3.62,146.2,0.6729999999999999,0.562,0.7222222222222222,0.5740740740740741,0.469,0.451,0.63,0.623,0.34545454545454546,0.5987654320987654,0.423,0.485,1
597,20180529,BAL,WAS,4.45,4.24,169.2,2.13,6.97,51.2,0.321,0.46299999999999997,0.5185185185185185,0.5617283950617284,0.395,0.439,0.569,0.599,0.6851851851851852,0.654320987654321,0.41600000000000004,0.457,1
598,20180529,DET,LAA,4.08,3.83,164.2,3.86,6.0,0.0,0.442,0.395,0.4909090909090909,0.4753086419753086,0.41100000000000003,0.43,0.547,0.494,0.5185185185185185,0.462962962962963,0.425,0.40399999999999997,0
599,20180529,BOS,TOR,3.74,4.65,203.1,5.4,4.98,186.0,0.679,0.574,0.5740740740740741,0.5246913580246914,0.46799999999999997,0.414,0.47200000000000003,0.469,0.4259259259259259,0.5740740740740741,0.414,0.419,1
600,20180529,ATL,NYM,6.41,6.41,105.1,3.8,6.08,66.2,0.588,0.444,0.7407407407407407,0.4876543209876543,0.434,0.42100000000000004,0.51,0.43200000000000005,0.5283018867924528,0.6666666666666666,0.4,0.43799999999999994,1
601,20180529,MIL,STL,4.74,3.9,191.1,2.88,3.98,171.2,0.63,0.531,0.4545454545454545,0.7037037037037037,0.419,0.436,0.56,0.512,0.40384615384615385,0.4506172839506173,0.396,0.43200000000000005,0
602,20180529,KC,MIN,6.14,3.75,151.1,4.02,5.07,158.0,0.34,0.494,0.8148148148148148,0.3765432098765432,0.382,0.423,0.43799999999999994,0.525,0.5294117647058824,0.5370370370370371,0.389,0.43799999999999994,0
603,20180529,COL,SF,3.28,4.04,156.0,6.23,4.42,207.2,0.528,0.537,0.8148148148148148,0.5987654320987654,0.4,0.452,0.47200000000000003,0.395,0.5925925925925926,0.462962962962963,0.41200000000000003,0.386,1
604,20180529,ARI,CIN,4.53,3.37,155.0,5.34,3.12,89.1,0.5,0.574,0.5094339622641509,0.6666666666666666,0.368,0.452,0.35200000000000004,0.42,0.4909090909090909,0.6790123456790124,0.38299999999999995,0.43700000000000006,1
605,20180529,OAK,TB,6.11,6.11,91.1,2.78,4.04,129.1,0.528,0.46299999999999997,0.5740740740740741,0.5679012345679012,0.42200000000000004,0.439,0.49,0.494,0.6153846153846154,0.5246913580246914,0.409,0.42700000000000005,0
