date,home_team,away_team,home_pitcher_curr_era,home_pitcher_prev_era,home_pitcher_curr_ip,home_pitcher_prev_ip,away_pitcher_curr_era,away_pitcher_prev_era,away_pitcher_curr_ip,away_pitcher_prev_ip,home_curr_ops,home_prev_ops,away_curr_ops,away_prev_ops,home_curr_hr,home_prev_hr,away_curr_hr,away_prev_hr,home_pitcher_adv,away_pitcher_adv,home_team_curr_win_pct,home_team_prev_win_pct,home_team_curr_fir_avg,home_team_prev_fir_avg,away_team_curr_win_pct,away_team_prev_win_pct,away_team_curr_fir_avg,away_team_prev_fir_avg,park_rating,fir_result
20170408,BAL,NYY,3.38,3.61,5.1,179.2,23.62,3.07,2.2,199.2,0.8737999999999999,0.8043999999999999,0.5464,0.8102,0.075,0.058049525636914824,0.022727272727272728,0.05113415207371386,1,1,1.0,0.549,0.3333333333333333,0.5308641975308642,0.333,0.519,0.25,0.42592592592592593,1.026,0
20170408,TB,TOR,2.57,4.02,7.0,201.1,0,3.01,0,191.2,0.8115000000000001,0.782,0.4772,0.8221999999999999,0.03869047619047619,0.04786556805936265,0.016666666666666666,0.04910148731695396,0,1,0.5,0.42,1.8,0.5370370370370371,0.333,0.549,0.5,0.654320987654321,0.902,0
20170408,PHI,WAS,0,4.78,0,111.0,-1,-1.0,-1,-1.0,0.6978000000000001,0.7568,1.0388,0.8316000000000001,0.015384615384615385,0.029026773167758545,0.07333333333333333,0.038590726750590346,0,1,0.333,0.438,0.75,0.42592592592592593,0.667,0.586,0.75,0.7407407407407407,1.073,1
20170408,PIT,ATL,0,4.2,0,70.2,0,4.46,0,169.2,0.2326,0.7806,0.4542,0.7928000000000001,0.0,0.027007135901178498,0.0,0.026949305096514303,0,0,0.0,0.481,0.0,0.6419753086419753,0.333,0.422,0.0,0.40372670807453415,0.948,0
20170408,MIL,CHC,9.0,5.71,2.0,69.1,0,2.13,0,190.0,1.059,0.45220000000000005,0.5443999999999999,0.7272000000000001,0.06845238095238096,0.02609934199967902,0.02,0.038796390127588676,1,0,0.25,0.451,0.0,0.5432098765432098,0.667,0.636,0.0,0.6728395061728395,1.094,1
20170408,HOU,KC,0.0,4.55,7.0,168.0,1.5,3.51,6.0,179.2,0.6728,0.8241999999999999,0.5372,0.7312000000000001,0.052884615384615384,0.03865270520759376,0.02,0.03405186014889704,0,0,0.75,0.519,0.4,0.5925925925925926,0.0,0.5,0.0,0.5123456790123457,0.826,0
20170408,NYM,MIA,0.0,2.42,1.0,44.2,0,3.85,0,133.1,0.586,0.8207999999999999,0.529,0.7777499999999999,0.03333333333333333,0.054370482856302735,0.0,0.0401083875852301,0,0,0.667,0.537,0.25,0.4506172839506173,0.333,0.491,0.5,0.577639751552795,0.858,1
20170408,TEX,OAK,5.68,3.41,6.1,100.1,3.0,4.11,6.0,186.0,1.0666666666666667,0.7786666666666667,0.8768,0.8008,0.08333333333333333,0.05130373502466526,0.07857142857142857,0.05127730186764692,0,1,0.0,0.586,1.25,0.5617283950617284,0.5,0.426,0.2,0.3888888888888889,1.215,0
20170408,ARI,CLE,3.6,4.37,5.0,158.2,0,4.26,0,190.0,0.7991999999999999,0.8036,0.7886,0.6202,0.06871794871794872,0.038044826897299655,0.09166666666666666,0.03815843186145555,1,0,0.75,0.426,0.0,0.654320987654321,1.0,0.584,0.5,0.5590062111801242,1.202,0
20170408,COL,LAD,11.25,4.61,4.0,168.0,1.29,1.69,7.0,149.0,0.8018000000000001,0.8982000000000001,0.882,0.8419999999999999,0.04095238095238095,0.04892952870284116,0.034722222222222224,0.042373275960127604,1,1,0.75,0.463,0.2,0.6358024691358025,0.75,0.562,0.4,0.6481481481481481,1.332,1
20170408,SD,SF,24.3,4.68,3.1,117.1,3.86,2.74,7.0,226.1,0.6226,0.8130000000000001,0.9174,0.7912000000000001,0.04791666666666666,0.04806416934799921,0.02426470588235294,0.026236264086233724,1,1,0.25,0.42,0.8,0.5370370370370371,0.25,0.537,0.2,0.4012345679012346,0.828,1
20170408,LAA,SEA,4.76,3.21,5.2,73.0,3.6,3.82,5.0,153.1,0.7030000000000001,0.7984000000000001,0.6065999999999999,0.8496,0.0125,0.030800531319807485,0.0225,0.05236387977756442,1,1,0.5,0.457,0.2,0.6358024691358025,0.25,0.531,0.0,0.5987654320987654,1.0,1
20170409,DET,BOS,0,3.38,0,69.1,4.26,3.15,6.1,223.0,0.8384,0.843,0.6884,0.8253999999999999,0.04318181818181818,0.05108967825229092,0.01818181818181818,0.03620726324380126,0,1,0.667,0.534,0.25,0.4906832298136646,0.667,0.574,0.0,0.7098765432098766,1.169,1
20170409,TB,TOR,6.0,3.69,6.0,187.2,3.0,3.48,6.0,176.0,0.88425,0.782,0.6422,0.8221999999999999,0.046875,0.04786556805936265,0.03676470588235294,0.04910148731695396,0,1,0.6,0.42,1.5,0.5370370370370371,0.25,0.549,0.4,0.654320987654321,0.902,1
20170409,PHI,WAS,1.8,3.71,5.0,189.0,2.57,3.6,7.0,147.1,0.6822,0.7568,1.3488,0.8204,0.011764705882352941,0.029026773167758545,0.1557207498383969,0.04054662357717652,0,0,0.25,0.438,3.0,0.42592592592592593,0.75,0.586,0.6,0.7407407407407407,1.073,0
20170409,PIT,ATL,9.0,3.88,5.0,116.0,0.0,3.21,6.0,188.0,0.4758,0.7824,0.5254,0.7928000000000001,0.0,0.02748410958538902,0.0,0.026949305096514303,0,0,0.333,0.481,0.0,0.6419753086419753,0.25,0.422,0.0,0.40372670807453415,0.948,1
20170409,BAL,NYY,0,6.17,0,54.0,0.0,3.91,5.0,179.2,0.6634,0.7354,0.6577999999999999,0.7333999999999999,0.08712121212121211,0.04969443425310281,0.015384615384615385,0.040138862726068446,0,0,1.0,0.549,0.25,0.5308641975308642,0.25,0.519,0.2,0.42592592592592593,1.026,0
20170409,MIL,CHC,12.46,3.97,4.1,163.1,0.0,3.1,6.0,197.1,0.789,0.6494,0.5694000000000001,0.7272000000000001,0.0498015873015873,0.04225381496918308,0.03,0.038796390127588676,0,0,0.4,0.451,0.3333333333333333,0.5432098765432098,0.5,0.636,0.0,0.6728395061728395,1.094,1
20170409,HOU,KC,1.5,3.22,6.0,81.0,54.0,4.93,0.2,98.2,0.6902000000000001,0.8186,0.7482,0.7452,0.063343653250774,0.04072282852124039,0.05019607843137255,0.042460767031488135,1,0,0.6,0.519,0.3333333333333333,0.5925925925925926,0.25,0.5,0.0,0.5123456790123457,0.826,1
20170409,CWS,MIN,10.12,3.31,5.1,201.1,1.29,3.26,7.0,188.0,0.5166000000000001,0.7502000000000001,0.8546000000000001,0.7862000000000001,0.0,0.034779263274046776,0.015384615384615385,0.04286706159344821,0,0,0.333,0.481,0.75,0.5061728395061729,1.0,0.364,0.0,0.48148148148148145,1.0,0
20170409,STL,CIN,0.0,3.01,7.1,197.1,5.79,8.4,4.2,15.0,0.5114,0.8342,0.6848000000000001,0.7868,0.0,0.03676775402660488,0.026666666666666665,0.03377128530458864,0,1,0.25,0.531,1.0,0.42592592592592593,0.75,0.42,0.0,0.6790123456790124,0.889,0
20170409,TEX,OAK,4.5,4.39,6.0,198.2,6.0,3.86,6.0,144.2,1.14725,0.784,0.8166,0.7518,0.09414390756302521,0.04243037043845942,0.07148692810457516,0.04074267798846824,0,0,0.25,0.586,1.0,0.5617283950617284,0.4,0.426,0.16666666666666666,0.3888888888888889,1.215,0
20170409,COL,LAD,7.94,3.54,5.2,114.1,5.4,3.5,5.0,175.0,0.704,0.8612500000000001,0.8916000000000001,0.8014000000000001,0.013888888888888888,0.05202960918588634,0.05111111111111111,0.04371062871852422,0,1,0.8,0.463,0.3333333333333333,0.6358024691358025,0.6,0.562,0.3333333333333333,0.6481481481481481,1.332,1
20170409,LAA,SEA,3.6,3.89,5.0,159.2,3.0,4.08,6.0,198.2,0.7878000000000001,0.7984000000000001,0.5626,0.8496,0.021637426900584796,0.030800531319807485,0.018695652173913044,0.05236387977756442,1,1,0.6,0.457,0.16666666666666666,0.6358024691358025,0.2,0.531,0.3333333333333333,0.5987654320987654,1.0,1
20170409,ARI,CLE,4.5,5.17,4.0,155.0,7.5,3.14,6.0,214.2,0.916,0.7827999999999999,0.716,0.6894,0.06271929824561404,0.0361028112507281,0.08033088235294118,0.04433127136762839,0,1,0.8,0.426,0.0,0.654320987654321,0.75,0.584,0.4,0.5590062111801242,1.202,0
20170409,SD,SF,0.0,2.52,8.0,53.2,7.2,2.79,5.0,219.1,0.8208,0.7538,0.9335999999999999,0.7912000000000001,0.05390977443609022,0.03244310573943891,0.039097744360902256,0.026236264086233724,0,0,0.4,0.42,0.8333333333333334,0.5370370370370371,0.2,0.537,0.16666666666666666,0.4012345679012346,0.828,0
20170409,NYM,MIA,0.0,2.6,6.0,183.1,0.0,5.38,5.0,189.0,0.6254000000000001,0.7942,0.59125,0.78475,0.03,0.04867982120086983,0.013888888888888888,0.03958895856064644,0,0,0.5,0.537,0.2,0.4506172839506173,0.5,0.491,0.6,0.577639751552795,0.858,1
20170410,DET,BOS,2.84,3.05,6.1,227.0,0.0,3.34,7.0,226.1,0.6890000000000001,0.7916,0.6992,0.6839999999999999,0.03,0.04310485132009556,0.02583333333333333,0.027340268169909632,1,0,0.75,0.534,0.4,0.4906832298136646,0.5,0.574,0.0,0.7098765432098766,1.169,0
