,date,home_team,away_team,home_pitcher_curr_era,home_pitcher_prev_era,home_pitcher_prev_ip,away_pitcher_curr_era,away_pitcher_prev_era,away_pitcher_prev_ip,pitcher_adv,home_curr_ops,home_prev_ops,away_curr_ops,away_prev_ops,home_team_curr_win_pct,home_team_prev_win_pct,home_team_curr_fir_avg,home_team_prev_fir_avg,away_team_curr_win_pct,away_team_prev_win_pct,away_team_curr_fir_avg,away_team_prev_fir_avg,fir_result
81,20170424,PIT,CHC,4.2,4.2,70.2,6.0,6.0,11.1,1,0.7342,0.7432,0.7716,0.7432,0.41200000000000003,0.48100000000000004,0.333333333,0.641975309,0.588,0.636,0.7222222220000001,0.672839506,1
82,20170424,MIL,CIN,4.51,4.51,101.2,6.0,6.0,0.0,1,0.9356,0.6522,0.7909999999999999,0.6522,0.474,0.451,0.9,0.543209877,0.5,0.42,0.578947368,0.6790123459999999,1
83,20170424,TEX,MIN,3.6,4.39,198.2,5.95,5.95,59.0,0,0.6386666670000001,0.778666667,0.765,0.778666667,0.444,0.586,0.42105263200000004,0.561728395,0.47100000000000003,0.364,0.5,0.481481481,0
84,20170424,CWS,KC,3.73,3.73,135.0,0.44,6.0,12.0,1,0.5038,0.7676,0.8232,0.7676,0.43799999999999994,0.48100000000000004,0.647058824,0.50617284,0.41200000000000003,0.5,0.333333333,0.5123456789999999,0
85,20170424,COL,WAS,3.54,3.54,114.1,6.57,6.57,24.2,1,0.9475,0.8955,0.7926,0.8955,0.667,0.46299999999999997,0.6315789470000001,0.635802469,0.706,0.586,0.666666667,0.740740741,0
86,20170424,ARI,SD,3.28,4.37,158.2,5.09,4.68,117.1,2,0.853,0.767,0.7812,0.767,0.632,0.426,0.35,0.6543209879999999,0.42100000000000004,0.42,0.7,0.537037037,1
87,20170424,LAA,TOR,4.21,4.21,25.2,2.92,2.92,49.1,1,0.7204,0.8184,0.7008,0.8184,0.42100000000000004,0.457,0.2,0.635802469,0.235,0.5489999999999999,0.444444444,0.6543209879999999,0
88,20170424,SF,LAD,5.64,5.64,89.1,6.0,6.0,4.2,1,0.81925,0.8109999999999999,0.8034,0.8109999999999999,0.33299999999999996,0.537,0.21052631600000002,0.40123456799999996,0.444,0.562,0.526315789,0.648148148,0
89,20170425,CLE,HOU,4.34,4.34,180.1,0.96,4.55,168.0,0,0.6668,0.6202,0.742,0.6202,0.556,0.584,0.666666667,0.559006211,0.684,0.519,0.31578947399999996,0.592592593,0
90,20170425,BAL,TB,6.17,6.17,54.0,6.0,6.0,0.0,0,0.7692,0.8044,0.7556666670000001,0.8044,0.706,0.5489999999999999,0.38888888899999996,0.530864198,0.5,0.42,1.19047619,0.537037037,0
91,20170425,PIT,CHC,4.7,3.88,116.0,2.13,2.13,190.0,1,0.7028,0.745,0.7762,0.745,0.444,0.48100000000000004,0.36842105299999994,0.641975309,0.556,0.636,0.894736842,0.672839506,0
92,20170425,DET,SEA,4.89,4.89,105.0,3.65,3.82,153.1,2,0.7094,0.7829999999999999,0.8690000000000001,0.7829999999999999,0.556,0.534,0.27777777800000003,0.49068323,0.4,0.531,0.65,0.598765432,1
93,20170425,STL,TOR,5.09,5.09,138.0,2.62,3.48,176.0,2,0.7306,0.8214,0.6672,0.8214,0.474,0.531,0.526315789,0.425925926,0.278,0.5489999999999999,0.42105263200000004,0.6543209879999999,1
94,20170425,MIL,CIN,3.97,3.97,163.1,2.38,6.0,15.0,1,0.882,0.6494,0.7816,0.6494,0.45,0.451,1.047619048,0.543209877,0.526,0.42,0.55,0.6790123459999999,0
95,20170425,TEX,MIN,5.98,5.98,52.2,0.64,3.26,188.0,0,0.6326666670000001,0.778666667,0.7502,0.778666667,0.474,0.586,0.4,0.561728395,0.444,0.364,0.473684211,0.481481481,0
