,date,home_team,away_team,home_pitcher_curr_era,home_pitcher_prev_era,home_pitcher_prev_ip,away_pitcher_curr_era,away_pitcher_prev_era,away_pitcher_prev_ip,pitcher_adv,home_curr_ops,home_prev_ops,away_curr_ops,away_prev_ops,home_curr_hr,home_prev_hr,away_curr_hr,away_prev_hr,home_team_curr_win_pct,home_team_prev_win_pct,home_team_curr_fir_avg,home_team_prev_fir_avg,away_team_curr_win_pct,away_team_prev_win_pct,away_team_curr_fir_avg,away_team_prev_fir_avg,park_rating,fir_result
678,20180604,DET,NYY,5.77,5.77,34.1,2.31,2.98,193.1,0,0.8548,0.6252,0.84825,0.928,0.036814635477167436,0.01954740224207911,0.056828160024816776,0.07264949259295124,0.483,0.395,0.5573770491803278,0.4753086419753086,0.685,0.562,0.7,0.5740740740740741,1.169,1
679,20180604,DET,NYY,4.45,5.28,153.1,5.45,6.0,14.1,0,0.8548,0.6252,0.84825,0.928,0.036814635477167436,0.01954740224207911,0.056828160024816776,0.07264949259295124,0.483,0.395,0.5573770491803278,0.4753086419753086,0.685,0.562,0.7,0.5740740740740741,1.169,0
680,20180604,LAA,KC,3.8,6.0,0.0,5.71,3.75,151.1,1,0.8168,0.8214,0.7934,0.7323999999999999,0.04514019733768716,0.051200092658893435,0.035569250687158785,0.03680036719175599,0.525,0.494,0.5166666666666667,0.462962962962963,0.36200000000000004,0.494,0.8135593220338984,0.3765432098765432,1.0,1
681,20180604,SD,ATL,4.74,4.79,197.1,4.03,4.54,188.1,0,0.7646000000000001,0.5932,0.8623999999999998,0.8273999999999999,0.030938743894190532,0.03298440454024892,0.04449997506594648,0.031845851662288385,0.433,0.43799999999999994,0.459016393442623,0.5,0.586,0.444,0.6833333333333333,0.4876543209876543,0.828,1
682,20180604,SF,ARI,4.94,6.53,135.0,4.38,3.37,155.0,0,0.7762,0.7852,0.7287500000000001,0.8305,0.027881225831587964,0.03079667455898468,0.04144385956922485,0.045423319353138085,0.483,0.395,0.559322033898305,0.462962962962963,0.526,0.574,0.5862068965517241,0.6666666666666666,1.0,0
683,20180605,MIN,CWS,4.15,6.0,0.0,3.8,4.53,47.2,0,0.8004,0.8059999999999998,0.7988,0.6134000000000001,0.04868082301797905,0.05089256279152765,0.040852982016420764,0.03677382694761033,0.455,0.525,0.5614035087719298,0.5370370370370371,0.321,0.414,0.4655172413793103,0.5925925925925926,1.095,1
684,20180605,PIT,LAD,4.77,4.77,109.1,1.68,3.75,74.1,0,0.8709999999999999,0.6196,0.8503999999999999,0.6272,0.042968668016771364,0.03626673420472732,0.048745029932752,0.04361274143903439,0.508,0.46299999999999997,0.5254237288135594,0.6172839506172839,0.49200000000000005,0.642,0.576271186440678,0.5679012345679012,0.948,0
685,20180605,WAS,TB,1.92,2.51,200.2,6.0,6.0,0.0,1,0.8576,0.7156,0.4676,0.615,0.057136956585750326,0.0525628357047402,0.030963474053864907,0.04728163613672464,0.569,0.599,0.65,0.654320987654321,0.483,0.494,0.5517241379310345,0.5246913580246914,1.057,0
686,20180605,TOR,NYY,5.68,4.98,186.0,3.73,3.69,148.2,0,0.7594,0.797,0.7785,0.8684999999999999,0.0393379263258427,0.054983876646638,0.0509148523873712,0.0625600883850182,0.441,0.469,0.3898305084745763,0.5740740740740741,0.685,0.562,0.7,0.5740740740740741,0.946,0
687,20180605,NYM,BAL,8.53,4.16,179.2,6.8,3.66,179.1,2,0.797,0.8202,0.8130000000000001,0.7618,0.04054399034637325,0.04682864241754718,0.0445178751956877,0.042921834225829465,0.474,0.43200000000000005,0.4915254237288136,0.6666666666666666,0.293,0.46299999999999997,0.5166666666666667,0.5617283950617284,0.858,1
688,20180605,CIN,COL,6.0,6.0,0.0,3.43,4.04,156.0,0,0.8374,0.8775999999999999,0.88575,0.8772499999999999,0.035706055294867436,0.049685668489326006,0.050416498345907834,0.045174268951989734,0.35,0.42,0.4666666666666667,0.6790123456790124,0.508,0.537,0.9152542372881356,0.5987654320987654,1.02,1
689,20180605,BOS,DET,8.25,8.25,24.0,6.0,6.0,10.1,0,0.9485,0.8440000000000001,0.8328,0.7306,0.061532567270210885,0.05465139783978015,0.03347238623464431,0.02464944305840564,0.6829999999999999,0.574,0.6,0.5246913580246914,0.475,0.395,0.5573770491803278,0.4753086419753086,1.026,1
690,20180605,CLE,MIL,2.02,2.18,210.2,2.65,5.12,70.1,1,0.6900000000000001,0.6634,0.8308,0.8278000000000001,0.061719562332749466,0.04812034927503353,0.048042032850169496,0.043348679404081214,0.517,0.63,0.8103448275862069,0.6419753086419753,0.617,0.531,0.45,0.7037037037037037,0.971,0
691,20180605,TEX,OAK,7.85,5.52,174.1,3.6,4.37,158.2,0,0.7813333333333333,0.7200000000000001,0.7759999999999999,0.8304,0.028394250676859373,0.028614097968936675,0.04515349945975063,0.06201569438023101,0.40299999999999997,0.48100000000000004,0.27419354838709675,0.6604938271604939,0.517,0.46299999999999997,0.5166666666666667,0.5679012345679012,1.215,1
692,20180605,CHC,PHI,3.19,3.03,139.2,4.5,6.3,64.1,0,0.8104000000000001,0.8216000000000001,0.7218,0.6482,0.029221988745025733,0.0435038917387702,0.03127621095442877,0.033895993254602776,0.589,0.568,0.7413793103448276,0.6234567901234568,0.544,0.40700000000000003,0.576271186440678,0.5123456790123457,1.131,0
693,20180605,MIN,CWS,6.0,6.0,0.0,7.53,2.38,45.1,1,0.8004,0.8059999999999998,0.7988,0.76675,0.04868082301797905,0.05089256279152765,0.040852982016420764,0.03677382694761033,0.455,0.525,0.5614035087719298,0.5370370370370371,0.321,0.414,0.4655172413793103,0.5925925925925926,1.095,1
694,20180605,HOU,SEA,3.65,2.9,145.2,3.13,2.98,136.0,0,0.8242499999999999,0.9075,0.774,0.8058,0.03613507304288313,0.04877632553208065,0.035035475296320326,0.036681949738424716,0.607,0.623,0.3934426229508197,0.5987654320987654,0.627,0.48100000000000004,0.559322033898305,0.5,0.826,1
695,20180605,STL,MIA,1.62,3.64,205.0,4.41,3.82,169.2,1,0.7624000000000001,0.8634000000000001,0.75875,0.7879999999999999,0.03764067018709975,0.04886584140557821,0.026678267865262863,0.033814933879751125,0.561,0.512,0.5,0.4506172839506173,0.33899999999999997,0.475,0.5423728813559322,0.7716049382716049,0.889,0
696,20180605,LAA,KC,3.66,7.06,21.2,2.13,6.0,0.0,1,0.8089999999999999,0.8324,0.7879999999999999,0.7323999999999999,0.04626992320480925,0.056123040984945215,0.03572345164972721,0.03680036719175599,0.5329999999999999,0.494,0.5245901639344263,0.462962962962963,0.35600000000000004,0.494,0.8166666666666667,0.3765432098765432,1.0,0
697,20180605,SD,ATL,3.65,9.39,23.0,2.73,4.32,100.0,1,0.7971999999999999,0.7128,0.8474,0.8413999999999999,0.04780724097611205,0.06423440454024892,0.04397452005740413,0.03804298968633631,0.44299999999999995,0.43799999999999994,0.4677419354838709,0.5,0.593,0.444,0.6721311475409836,0.4876543209876543,0.828,1
698,20180605,SF,ARI,3.32,3.32,111.0,2.99,4.08,189.2,0,0.7886,0.7506,0.7120000000000001,0.8055000000000001,0.03877660203873797,0.029619828218534424,0.0367823784102489,0.03713981163016849,0.49200000000000005,0.395,0.55,0.462962962962963,0.534,0.574,0.576271186440678,0.6666666666666666,1.0,0
699,20180606,WAS,TB,3.61,4.67,181.1,6.0,6.0,0.0,1,0.8859999999999999,0.7095999999999999,0.6195999999999999,0.4902,0.06397969368058824,0.05047131070099077,0.034689292061985275,0.05900177747522881,0.569,0.599,0.639344262295082,0.654320987654321,0.483,0.494,0.5423728813559322,0.5246913580246914,1.057,1
700,20180606,NYM,BAL,5.14,5.21,86.1,4.46,4.24,169.2,1,0.797,0.8202,0.7762,0.7858,0.04054399034637325,0.04682864241754718,0.04150861593642845,0.0464625040822888,0.474,0.43200000000000005,0.4833333333333333,0.6666666666666666,0.293,0.46299999999999997,0.5409836065573771,0.5617283950617284,0.858,0
701,20180606,CLE,MIL,4.5,3.28,200.0,4.45,2.74,141.1,1,0.6900000000000001,0.6634,0.8295999999999999,0.8386000000000001,0.061719562332749466,0.04812034927503353,0.04366710368775308,0.045829882411600006,0.517,0.63,0.7966101694915254,0.6419753086419753,0.617,0.531,0.4426229508196721,0.7037037037037037,0.971,0
702,20180606,SD,ATL,5.45,5.45,34.2,2.22,4.79,154.0,1,0.7535999999999999,0.7382,0.8526,0.7971999999999999,0.02672113039741107,0.03224337948805499,0.039607535852462,0.030985365981042224,0.452,0.43799999999999994,0.4603174603174603,0.5,0.583,0.444,0.6774193548387096,0.4876543209876543,0.828,1
703,20180606,SF,ARI,4.5,3.88,62.2,6.0,6.0,7.1,0,0.7744,0.7382,0.7460000000000001,0.8013999999999999,0.03256128886400676,0.032074958426160705,0.03659592092201401,0.037691987778956534,0.5,0.395,0.5409836065573771,0.462962962962963,0.525,0.574,0.5666666666666667,0.6666666666666666,1.0,1
704,20180606,PIT,LAD,3.84,4.13,150.1,6.0,6.0,0.0,1,0.8952,0.6020000000000001,0.8048,0.7032,0.04648423627012472,0.030090456064419263,0.0443238016161119,0.052998935730846256,0.508,0.46299999999999997,0.5166666666666667,0.6172839506172839,0.49200000000000005,0.642,0.5666666666666667,0.5679012345679012,0.948,0
705,20180606,TOR,NYY,3.32,6.0,12.0,5.5,3.72,65.1,1,0.7608,0.787,0.8194999999999999,0.931,0.04154097874787323,0.06203242860575212,0.0560180125422288,0.07484120838722945,0.441,0.469,0.38333333333333336,0.5740740740740741,0.679,0.562,0.6885245901639344,0.5740740740740741,0.946,0
706,20180606,CIN,COL,5.85,4.45,87.0,5.54,3.67,110.1,1,0.8373999999999999,0.8775999999999999,0.88575,0.8772499999999999,0.035706055294867436,0.049685668489326006,0.050416498345907834,0.045174268951989734,0.35,0.42,0.459016393442623,0.6790123456790124,0.508,0.537,0.9333333333333332,0.5987654320987654,1.02,0
707,20180606,BOS,DET,3.88,4.19,137.1,2.77,5.94,33.1,0,0.9485,0.8440000000000001,0.7929999999999999,0.6278,0.061532567270210885,0.05465139783978015,0.02749374684972671,0.027780487545833104,0.6829999999999999,0.574,0.6229508196721312,0.5246913580246914,0.475,0.395,0.5483870967741935,0.4753086419753086,1.026,0
708,20180606,TEX,OAK,4.21,5.17,80.0,2.91,3.14,43.0,0,0.7776666666666667,0.7050000000000001,0.7764,0.6804,0.04867387415415727,0.04218341950285998,0.046648769523833636,0.06422174563486323,0.40299999999999997,0.48100000000000004,0.2698412698412698,0.6604938271604939,0.517,0.46299999999999997,0.5409836065573771,0.5679012345679012,1.215,1
709,20180606,CHC,PHI,4.3,3.74,84.1,2.18,3.54,168.0,0,0.8104000000000001,0.8216000000000001,0.7218,0.6482,0.029221988745025733,0.0435038917387702,0.03127621095442877,0.033895993254602776,0.589,0.568,0.7288135593220338,0.6234567901234568,0.544,0.40700000000000003,0.5666666666666667,0.5123456790123457,1.131,0
710,20180606,MIN,CWS,4.14,4.14,143.1,5.1,5.63,70.1,0,0.8004,0.8059999999999998,0.6522,0.7592,0.04868082301797906,0.05089256279152767,0.04287654922735568,0.03908583521271467,0.455,0.525,0.5517241379310345,0.5370370370370371,0.321,0.414,0.5254237288135594,0.5925925925925926,1.095,0
711,20180606,HOU,SEA,3.89,4.25,118.2,2.6,4.5,68.0,2,0.8242499999999999,0.9075,0.774,0.8058,0.03613507304288313,0.04877632553208065,0.035035475296320326,0.036681949738424716,0.607,0.623,0.3870967741935484,0.5987654320987654,0.627,0.48100000000000004,0.6166666666666667,0.5,0.826,0
712,20180606,STL,MIA,2.62,6.33,21.1,6.1,3.82,33.0,1,0.7624000000000001,0.8634000000000001,0.75875,0.7879999999999999,0.03764067018709975,0.04886584140557821,0.026678267865262863,0.033814933879751125,0.561,0.512,0.4915254237288136,0.4506172839506173,0.33899999999999997,0.475,0.5333333333333333,0.7716049382716049,0.889,0
713,20180606,LAA,KC,2.11,6.0,0.0,6.08,5.38,154.0,2,0.7778,0.8676,0.7674000000000001,0.708,0.04779459017604985,0.06232812506057839,0.037220277009660775,0.037738313702507305,0.541,0.494,0.5161290322580645,0.462962962962963,0.35,0.494,0.8032786885245902,0.3765432098765432,1.0,0
714,20180607,CIN,COL,4.38,2.7,20.0,5.07,4.81,86.0,1,0.7871999999999999,0.6866,0.88225,0.8772499999999999,0.04216176088386743,0.05733142604556112,0.049292364467423466,0.045174268951989734,0.344,0.42,0.4516129032258064,0.6790123456790124,0.517,0.537,0.918032786885246,0.5987654320987654,1.02,1
715,20180607,PIT,LAD,3.97,4.44,133.2,5.4,4.38,61.2,0,0.7506,0.7585999999999999,0.8294,0.6456,0.02746478475992158,0.03557529613506045,0.05041414991559858,0.05393012611307176,0.5,0.46299999999999997,0.5081967213114754,0.6172839506172839,0.5,0.642,0.5573770491803278,0.5679012345679012,0.948,1
716,20180607,MIN,CWS,3.86,3.89,145.2,4.48,5.23,117.0,0,0.7718,0.8085999999999999,0.8314,0.6197999999999999,0.03816334843879637,0.049804408289311965,0.045895012067578435,0.045234105610096234,0.456,0.525,0.5423728813559322,0.5370370370370371,0.32799999999999996,0.414,0.5166666666666667,0.5925925925925926,1.095,1
717,20180607,STL,MIA,2.49,6.0,0.0,4.94,6.0,0.0,1,0.7308,0.8846,0.7492000000000001,0.7618,0.03233453819935924,0.05030855710571965,0.03400309165508918,0.030485423498650688,0.552,0.512,0.4833333333333333,0.4506172839506173,0.35,0.475,0.5245901639344263,0.7716049382716049,0.889,1
718,20180607,CHC,PHI,4.02,4.68,154.0,3.48,5.89,133.0,0,0.8423333333333334,0.882,0.7216,0.6482,0.04889795360101053,0.05260262759651064,0.030698846083097357,0.033895993254602776,0.579,0.568,0.7166666666666667,0.6234567901234568,0.552,0.40700000000000003,0.5573770491803278,0.5123456790123457,1.131,0
719,20180607,TOR,BAL,6.46,4.82,37.1,3.47,6.0,0.0,2,0.7562,0.787,0.8034000000000001,0.7618,0.04194324471437038,0.06203242860575212,0.04359818158226682,0.042921834225829465,0.433,0.469,0.3770491803278688,0.5740740740740741,0.305,0.46299999999999997,0.532258064516129,0.5617283950617284,0.946,1
720,20180607,BOS,DET,6.0,6.0,0.0,3.23,5.4,135.0,0,0.953,0.8440000000000001,0.7932,0.7240000000000001,0.0627749339318937,0.05465139783978015,0.02824592089075385,0.02890476220734181,0.6890000000000001,0.574,0.6129032258064516,0.5246913580246914,0.46799999999999997,0.395,0.5396825396825397,0.4753086419753086,1.026,1
721,20180607,TB,SEA,5.85,5.85,20.0,4.71,2.53,32.0,2,0.4602000000000001,0.615,0.7759999999999999,0.8058,0.030314497590571213,0.04728163613672464,0.03603389453286975,0.036681949738424716,0.475,0.494,0.5333333333333333,0.5246913580246914,0.633,0.48100000000000004,0.6065573770491803,0.5,0.902,0
722,20180607,TEX,HOU,3.62,4.2,148.0,2.2,4.26,203.0,1,0.7837500000000001,0.7575000000000001,0.7945,0.863,0.042666738688567234,0.04413756462714498,0.036490250751494674,0.04455831605340766,0.413,0.48100000000000004,0.3125,0.6604938271604939,0.597,0.623,0.3809523809523809,0.5987654320987654,1.215,1
723,20180607,OAK,KC,3.22,3.22,58.2,5.17,5.29,180.1,1,0.7906000000000001,0.693,0.7296,0.6878,0.05090656898398127,0.06898076963163678,0.034776978170594615,0.040189402665224166,0.508,0.46299999999999997,0.532258064516129,0.5679012345679012,0.344,0.494,0.7903225806451613,0.3765432098765432,1.0,0
724,20180608,CHC,PIT,3.89,3.17,130.2,3.86,4.35,157.1,1,0.8142000000000001,0.8216000000000001,0.884,0.6020000000000001,0.030369282361890924,0.0435038917387702,0.04268995781581299,0.030090456064419263,0.586,0.568,0.7049180327868853,0.6234567901234568,0.508,0.46299999999999997,0.5,0.6172839506172839,1.131,1
725,20180608,PHI,MIL,3.82,5.12,72.0,3.39,3.94,180.1,1,0.735,0.6392,0.8240000000000001,0.8278000000000001,0.03422630497385313,0.03071184058704291,0.0471424149812954,0.043348679404081214,0.542,0.40700000000000003,0.5483870967741935,0.5123456790123457,0.597,0.531,0.4354838709677419,0.7037037037037037,1.073,1
726,20180608,WAS,SF,3.2,2.57,175.1,4.74,6.0,0.0,1,0.8868,0.7095999999999999,0.7891999999999999,0.7624000000000001,0.059902250967893464,0.05047131070099077,0.028546114303609017,0.03036895005335464,0.583,0.599,0.7096774193548387,0.654320987654321,0.5,0.395,0.5483870967741935,0.462962962962963,1.057,1
727,20180608,TOR,BAL,4.08,3.53,145.1,5.02,3.4,166.2,1,0.7742,0.7772,0.7904000000000001,0.752,0.03961342998321752,0.05743001668254464,0.05003706937739921,0.039125545521043886,0.426,0.469,0.3870967741935484,0.5740740740740741,0.317,0.46299999999999997,0.5396825396825397,0.5617283950617284,0.946,0
728,20180608,BOS,CWS,3.0,2.9,214.1,1.61,7.71,70.0,2,0.90625,0.70525,0.8298,0.5986,0.043140494298875114,0.02393105885672929,0.050754845519497716,0.03984890008147545,0.6940000000000001,0.574,0.6190476190476191,0.5246913580246914,0.33899999999999997,0.414,0.5081967213114754,0.5925925925925926,1.026,0
729,20180608,DET,CLE,4.73,3.83,164.2,2.77,4.19,176.1,0,0.8160000000000001,0.7306,0.6811999999999999,0.6634,0.031002062416463545,0.02464944305840564,0.05965467964754975,0.04812034927503353,0.46,0.395,0.609375,0.4753086419753086,0.5329999999999999,0.63,0.7833333333333333,0.6419753086419753,1.169,1
730,20180608,NYM,NYY,1.49,3.53,201.1,4.88,4.74,178.1,1,0.7748,0.8202,0.81925,0.931,0.03853723484277841,0.04682864241754718,0.05606163854092766,0.07484120838722945,0.45799999999999996,0.43200000000000005,0.4754098360655738,0.6666666666666666,0.69,0.562,0.6774193548387096,0.5740740740740741,0.858,1
731,20180608,MIA,SD,4.03,6.0,18.2,6.82,6.0,0.0,1,0.7395,0.7665,0.8016,0.7128,0.019473908605333927,0.04281787615317535,0.05123911046435329,0.06423440454024892,0.361,0.475,0.5161290322580645,0.7716049382716049,0.45299999999999996,0.43799999999999994,0.453125,0.5,0.848,0
732,20180608,TB,SEA,6.0,6.0,3.2,2.97,5.4,36.2,1,0.39399999999999996,0.5255,0.7831999999999999,0.8058,0.03544518411274193,0.037401155874607205,0.037217446626558105,0.036681949738424716,0.467,0.494,0.5245901639344263,0.5246913580246914,0.623,0.48100000000000004,0.5967741935483871,0.5,0.902,0
733,20180608,CIN,STL,4.44,6.7,92.2,4.41,3.88,60.1,1,0.8654,0.8550000000000001,0.7617999999999999,0.8634000000000001,0.043341622258030926,0.050800409984617184,0.03589279870623496,0.04886584140557821,0.33899999999999997,0.42,0.4444444444444444,0.6790123456790124,0.542,0.512,0.5081967213114754,0.4506172839506173,1.02,1
734,20180608,TEX,HOU,4.13,5.28,90.1,1.24,1.06,34.0,1,0.79825,0.7575000000000001,0.8075,0.863,0.04564816403543925,0.04413756462714498,0.037414819588922725,0.04455831605340766,0.42200000000000004,0.48100000000000004,0.3230769230769231,0.6604938271604939,0.603,0.623,0.375,0.5987654320987654,1.215,1
735,20180608,MIN,LAA,5.46,3.43,186.1,3.25,2.28,27.2,1,0.7684,0.8085999999999999,0.7834,0.8164,0.03760002995988541,0.049804408289311965,0.05027555302457628,0.0591263878987128,0.44799999999999995,0.525,0.5666666666666667,0.5370370370370371,0.556,0.494,0.5079365079365079,0.462962962962963,1.095,0
736,20180608,COL,ARI,4.52,4.39,162.0,3.44,3.18,209.1,1,0.87125,0.8772499999999999,0.7804,0.818,0.04825973736190455,0.045174268951989734,0.032968663308974015,0.035890253892789936,0.525,0.537,0.9193548387096774,0.5987654320987654,0.525,0.574,0.5573770491803278,0.6666666666666666,1.3319999999999999,1
737,20180608,OAK,KC,7.03,7.03,32.0,3.62,4.58,98.1,1,0.7958000000000001,0.693,0.7552,0.708,0.05042025091548182,0.06898076963163678,0.03604195099703457,0.037738313702507305,0.5,0.46299999999999997,0.5238095238095238,0.5679012345679012,0.33899999999999997,0.494,0.7777777777777778,0.3765432098765432,1.0,1
738,20180608,LAD,ATL,2.74,6.0,9.1,4.83,3.98,92.2,0,0.8315999999999999,0.6601999999999999,0.8528,0.8112,0.0498513480664384,0.055815279563198185,0.04218362820282613,0.037182504005090135,0.49200000000000005,0.642,0.5645161290322581,0.5679012345679012,0.581,0.444,0.6825396825396826,0.4876543209876543,0.971,1
739,20180609,WAS,SF,2.17,2.96,201.0,6.0,6.0,0.0,2,0.8874000000000001,0.8863999999999999,0.8523999999999999,0.7571999999999999,0.0620665732611224,0.04644587295939655,0.049429628866854584,0.032440900996666626,0.583,0.599,0.6984126984126984,0.654320987654321,0.5,0.395,0.5555555555555556,0.462962962962963,1.057,1
740,20180609,PHI,MIL,2.66,3.53,168.1,4.55,3.42,81.2,0,0.7602,0.851,0.8240000000000001,0.8278000000000001,0.03550652162262859,0.04829326519191751,0.0471424149812954,0.043348679404081214,0.5329999999999999,0.40700000000000003,0.5396825396825397,0.5123456790123457,0.597,0.531,0.4761904761904762,0.7037037037037037,1.073,1
741,20180609,TOR,BAL,4.48,4.25,36.0,4.63,4.68,186.2,1,0.7468,0.797,0.7756000000000001,0.7438,0.03868636952251644,0.054983876646638,0.049187810717507344,0.03425361253270963,0.435,0.469,0.3809523809523809,0.5740740740740741,0.311,0.46299999999999997,0.53125,0.5617283950617284,0.946,0
742,20180609,MIN,LAA,3.54,5.07,158.0,3.27,4.55,85.0,0,0.7942,0.7824,0.7834,0.8164,0.038771656774217865,0.042397057506533095,0.05027555302457628,0.0591263878987128,0.45799999999999996,0.525,0.5573770491803278,0.5370370370370371,0.556,0.494,0.5,0.462962962962963,1.095,0
743,20180609,CHC,PIT,2.44,4.33,180.2,4.03,6.0,0.0,1,0.8141999999999999,0.8216000000000001,0.8573999999999999,0.5782,0.031075386086656494,0.0435038917387702,0.04736235864418481,0.02322106770751127,0.593,0.568,0.7258064516129032,0.6234567901234568,0.5,0.46299999999999997,0.5079365079365079,0.6172839506172839,1.131,1
744,20180609,BOS,CWS,4.08,3.38,74.2,4.15,4.15,69.1,0,0.8500000000000001,0.8185,0.8230000000000001,0.5986,0.046033905007346186,0.04382462618623684,0.049024830882650784,0.03984890008147545,0.6829999999999999,0.574,0.609375,0.5246913580246914,0.33299999999999996,0.414,0.5,0.5925925925925926,1.026,1
745,20180609,OAK,KC,6.0,6.0,0.0,5.81,3.75,151.1,1,0.7847999999999999,0.8092,0.7384000000000001,0.6042,0.046679545629167186,0.05715774332869983,0.0325892242236097,0.0442435397327924,0.508,0.46299999999999997,0.53125,0.5679012345679012,0.33299999999999996,0.494,0.765625,0.3765432098765432,1.0,0
746,20180609,DET,CLE,4.33,5.28,153.1,3.36,3.11,121.2,0,0.8176,0.7306,0.6292,0.6624000000000001,0.031360510321095984,0.02464944305840564,0.04051592366668851,0.043327725351472085,0.469,0.395,0.6153846153846154,0.4753086419753086,0.5329999999999999,0.63,0.7704918032786885,0.6419753086419753,1.169,1
747,20180609,MIA,SD,3.5,4.26,181.2,3.44,7.71,49.0,0,0.77825,0.7879999999999999,0.7491999999999999,0.588,0.027406699524065225,0.033814933879751125,0.03759503982498859,0.025697482787035028,0.355,0.475,0.5079365079365079,0.7716049382716049,0.45299999999999996,0.43799999999999994,0.4461538461538462,0.5,0.848,1
748,20180609,TB,SEA,2.36,4.04,129.1,5.33,4.36,86.2,1,0.23800000000000002,0.5323333333333333,0.7903999999999999,0.8146000000000001,0.021513678615351025,0.04452214452214452,0.04707648693707512,0.04475827568672952,0.45899999999999996,0.494,0.5161290322580645,0.5246913580246914,0.629,0.48100000000000004,0.5873015873015873,0.5,0.902,1
749,20180609,CIN,STL,5.64,3.12,89.1,2.41,3.98,171.2,1,0.861,0.8550000000000001,0.7649999999999999,0.8634000000000001,0.04241974285246039,0.050800409984617184,0.036348562163081896,0.04886584140557821,0.349,0.42,0.4375,0.6790123456790124,0.55,0.512,0.5161290322580645,0.4506172839506173,1.02,1
750,20180609,COL,ARI,4.02,5.05,51.2,3.76,6.0,0.0,1,0.8328,0.8613999999999999,0.7804,0.818,0.040909109635433705,0.04124145597791831,0.032968663308974015,0.035890253892789936,0.516,0.537,0.9047619047619048,0.5987654320987654,0.525,0.574,0.5645161290322581,0.6666666666666666,1.3319999999999999,1
751,20180609,TEX,HOU,5.76,2.55,77.2,2.84,3.62,146.2,1,0.74075,0.70725,0.8190000000000001,0.863,0.043646386942095335,0.03562692632927265,0.03931523107237303,0.04455831605340766,0.415,0.48100000000000004,0.3333333333333333,0.6604938271604939,0.609,0.623,0.3692307692307693,0.5987654320987654,1.215,1
752,20180609,NYM,NYY,3.42,6.08,66.2,5.44,6.0,14.1,1,0.7585999999999999,0.7654,0.8436,1.055,0.033491461596398944,0.037199915469785384,0.056262312728533125,0.06276903704771436,0.45799999999999996,0.43200000000000005,0.4838709677419355,0.6666666666666666,0.69,0.562,0.6666666666666666,0.5740740740740741,0.858,1
753,20180609,LAD,ATL,4.48,2.72,152.1,2.16,6.41,105.1,0,0.8358000000000001,0.6821999999999999,0.86,0.7971999999999999,0.050775850250901616,0.05595320181748439,0.04173563443578289,0.030985365981042224,0.5,0.642,0.5714285714285714,0.5679012345679012,0.581,0.444,0.671875,0.4876543209876543,0.971,1
754,20180610,BOS,CWS,3.59,4.65,203.1,3.42,4.53,47.2,0,0.8894,0.8400000000000001,0.8009999999999999,0.6197999999999999,0.05706734009787499,0.052730127280833115,0.043230548162817635,0.045234105610096234,0.672,0.574,0.6153846153846154,0.5246913580246914,0.344,0.414,0.5238095238095238,0.5925925925925926,1.026,1
755,20180610,TOR,BAL,5.29,4.98,186.0,6.19,3.66,179.1,1,0.7294,0.7512000000000001,0.7306000000000001,0.7476,0.036907435285923884,0.05391244807520942,0.03428384210680114,0.039773262711172534,0.444,0.469,0.375,0.5740740740740741,0.306,0.46299999999999997,0.5230769230769231,0.5617283950617284,0.946,0
756,20180610,DET,CLE,6.0,6.0,10.1,1.96,2.18,210.2,0,0.8158,0.7306,0.6466000000000001,0.6112,0.030691041237739337,0.02464944305840564,0.04282029828136494,0.03775871808754956,0.462,0.395,0.6212121212121212,0.4753086419753086,0.541,0.63,0.7580645161290323,0.6419753086419753,1.169,0
757,20180610,MIA,SD,4.6,3.82,169.2,4.67,4.79,197.1,1,0.7507500000000001,0.7665,0.7854,0.8119999999999999,0.018813790785463497,0.04281787615317535,0.03214040662097021,0.05138752363219914,0.365,0.475,0.5,0.7716049382716049,0.446,0.43799999999999994,0.4848484848484849,0.5,0.848,0
758,20180610,TB,SEA,6.0,6.0,0.0,2.95,2.98,136.0,1,0.39399999999999996,0.5255,0.7779999999999999,0.8058,0.03659284016178377,0.037401155874607205,0.03691133828673295,0.036681949738424716,0.452,0.494,0.5238095238095238,0.5246913580246914,0.635,0.48100000000000004,0.59375,0.5,0.902,0
759,20180610,CIN,STL,6.0,6.0,0.0,1.83,3.64,205.0,1,0.8667999999999999,0.8550000000000001,0.7704000000000001,0.8634000000000001,0.041375016120088835,0.050800409984617184,0.037321638385625376,0.04886584140557821,0.344,0.42,0.4307692307692308,0.6790123456790124,0.557,0.512,0.5396825396825397,0.4506172839506173,1.02,0
760,20180610,PHI,MIL,3.74,6.3,64.1,4.81,4.81,43.0,1,0.7459999999999999,0.6798,0.8378,0.8278000000000001,0.030367879895494467,0.04759776428559581,0.049605493680210624,0.043348679404081214,0.525,0.40700000000000003,0.53125,0.5123456790123457,0.603,0.531,0.5,0.7037037037037037,1.073,1
761,20180610,MIN,LAA,3.96,6.0,0.0,4.35,6.0,0.0,1,0.7614000000000001,0.8097999999999999,0.7830000000000001,0.8164,0.042502777461675724,0.05199088576706493,0.051286549564656746,0.0591263878987128,0.45,0.525,0.5483870967741935,0.5370370370370371,0.562,0.494,0.4923076923076923,0.462962962962963,1.095,1
